feature_name	t.val	p.val	adj.p.val
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_2	-1.60613126046398	0.120635566164677	0.197301159615127
StDev_nuclei_Intensity_MinIntensity_Hematoxylin	1.59229614087372	0.121260698076041	0.198059140190867
cancer_firstorder_Kurtosis	-1.55856101592845	0.121721536793636	0.198547113944347
Median_nuclei_AreaShape_Zernike_9_3	1.58276958388414	0.123818079180266	0.201698333771046
Mean_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_03_256	-1.55636160887386	0.124981033104993	0.203322397813568
StDev_plasm_Texture_Entropy_Hematoxylin_3_03_256	1.58158636193898	0.125330960671256	0.203621255732478
cancer_glcm_JointEnergy	1.58094244144401	0.127066548843873	0.206167579249993
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_9	-1.5620003736816	0.128450944306624	0.208138104200549
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_2	1.56543717567962	0.129144014630614	0.208984700029725
Median_nuclei_Intensity_MADIntensity_Hematoxylin	-1.55256787483033	0.130073490119825	0.210211115299189
Mean_plasm_AreaShape_Zernike_2_2	-1.56156225114895	0.130609532652416	0.210799311593161
cancer_firstorder_InterquartileRange	-1.55036581487654	0.130993695777815	0.210863702139059
Median_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_02_256	1.54930361239185	0.130843352169474	0.210863702139059
Mean_plasm_AreaShape_Zernike_6_2	1.55572426456948	0.131212357058155	0.21093850052
StDev_nuclei_Texture_Contrast_Hematoxylin_3_02_256	1.54155071689614	0.13170184174538	0.211447911059097
Mean_nuclei_Texture_Contrast_Hematoxylin_3_00_256	1.54044684286374	0.132319394650818	0.211883997970263
Mean_plasm_AreaShape_MajorAxisLength	1.56225090990039	0.132182214244762	0.211883997970263
Mean_plasm_AreaShape_Zernike_6_6	-1.55477329698512	0.13254570623939	0.211969308281009
Median_nuclei_AreaShape_Compactness	1.54235041238821	0.13293432081882	0.212313615388599
Median_nuclei_Texture_InfoMeas1_Hematoxylin_3_01_256	-1.54706258585988	0.133884718661661	0.213553099427779
bladder_glszm_HighGrayLevelZoneEmphasis	-1.51408556971837	0.134064533081508	0.213561837483547
bladder_glrlm_ShortRunHighGrayLevelEmphasis	-1.50900183884182	0.135055796720064	0.21458281580036
StDev_nuclei_Intensity_MeanIntensityEdge_Hematoxylin	-1.54256413259721	0.135010440044545	0.21458281580036
Mean_nuclei_AreaShape_FormFactor	-1.52371709982676	0.136500752527395	0.216113624359651
Mean_plasm_AreaShape_Zernike_7_3	-1.53707395810925	0.136516513750422	0.216113624359651
Median_plasm_Texture_InfoMeas1_Hematoxylin_3_02_256	1.53944387783938	0.136548526738261	0.216113624359651
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_1	1.52977601833775	0.137025503849651	0.216588699633319
Mean_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_01_256	-1.50624372097117	0.137226380200242	0.216626695548062
cancer_firstorder_RobustMeanAbsoluteDeviation	-1.52358951324935	0.137647936398966	0.217012512340713
bladder_glrlm_RunVariance	1.53706804359231	0.137854944492333	0.217059520569547
Median_plasm_Texture_InfoMeas1_Hematoxylin_3_00_256	1.53304744579326	0.138071938718387	0.217122111591815
cancer_glcm_MaximumProbability	1.5297551043832	0.138637603648113	0.217732133934537
StDev_nuclei_AreaShape_Perimeter	-1.52384324979578	0.139018878689068	0.218051378225492
Texture_DifferenceEntropy_Hematoxylin_3_01_256	-1.5185965762962	0.139448212759574	0.218445090320304
Mean_plasm_AreaShape_MaxFeretDiameter	1.52073080144194	0.142247231468943	0.222292709672322
Mean_plasm_AreaShape_Zernike_8_0	1.51317657819847	0.142267334190286	0.222292709672322
Median_plasm_AreaShape_Zernike_4_0	1.50770276837075	0.143343416095623	0.223688770340304
StDev_nuclei_AreaShape_Zernike_4_4	-1.50306867211963	0.144492613836496	0.225195231488178
bladder_firstorder_10Percentile	-1.4816821840732	0.147737478701632	0.229668777575198
Mean_nuclei_RadialDistribution_RadialCV_Hematoxylin_1of4	-1.46818186252697	0.14776425386198	0.229668777575198
Mean_plasm_Texture_Entropy_Hematoxylin_3_00_256	1.48820240203083	0.148168824613713	0.229668777575198
Mean_plasm_Texture_Entropy_Hematoxylin_3_02_256	1.48843467917109	0.148101272639775	0.229668777575198
Median_nuclei_Texture_InfoMeas1_Hematoxylin_3_03_256	-1.48934870722875	0.148300410662842	0.229668777575198
Median_nuclei_RadialDistribution_RadialCV_Hematoxylin_2of4	-1.46741042195622	0.149227876047207	0.230813318381097
Mean_nuclei_AreaShape_BoundingBoxMinimum_X	-1.48746367737097	0.149891990695035	0.231548157126631
StDev_plasm_AreaShape_Zernike_3_1	-1.48090051467808	0.150109114949404	0.231591518656197
Texture_DifferenceEntropy_Hematoxylin_3_03_256	-1.47213367437678	0.151523920260202	0.23348025448899
Mean_plasm_AreaShape_BoundingBoxArea	1.4810936333507	0.152701177280915	0.234998671066734
Mean_nuclei_AreaShape_Zernike_7_7	-1.46748975925524	0.153030869985155	0.235210559262002
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_6	1.46887101604544	0.154052175061963	0.236483602068803
StDev_plasm_Texture_Entropy_Hematoxylin_3_01_256	1.46081930306268	0.155911838041199	0.239038800501213
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_1	1.45133430927189	0.157192063715139	0.240700347563807
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_1	1.45080358965108	0.157950600581007	0.241559907255597
Mean_nuclei_AreaShape_Zernike_4_2	-1.44696610782532	0.160211818185082	0.244712565182949
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_0	1.44181857395065	0.161543766956383	0.246439744111544
Median_nuclei_AreaShape_Extent	-1.43135640354945	0.162324184054132	0.247322295356109
StDev_plasm_Intensity_IntegratedIntensity_Hematoxylin	1.44343995261523	0.162953894200313	0.247973317261346
cancer_glcm_ClusterShade	-1.40139616113949	0.164067505057433	0.249118537684273
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_7	1.42690277629498	0.164113191764252	0.249118537684273
Median_plasm_AreaShape_Zernike_8_8	-1.42616883454657	0.165190930461372	0.250444170563343
cancer_glszm_LargeAreaLowGrayLevelEmphasis	-1.41005186291736	0.16629765770711	0.25181042112634
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_5	1.41584928999272	0.167069065028399	0.252666178592333
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_3	1.4165119463254	0.167695510617435	0.253300863756299
bladder_glrlm_RunLengthNonUniformity	1.41153122142525	0.168314810509452	0.253500059289602
cancer_glcm_ClusterProminence	-1.38694824801046	0.168448202662642	0.253500059289602
Texture_Contrast_Hematoxylin_3_00_256	-1.4092909051274	0.168137976807102	0.253500059289602
StDev_nuclei_AreaShape_Zernike_1_1	1.41281322085439	0.170653787564678	0.256504159222982
cancer_glcm_DifferenceEntropy	-1.40249370137678	0.170960467654732	0.256650211859127
StDev_plasm_AreaShape_Area	1.4141261741296	0.171291201715425	0.256831973196322
Median_nuclei_AreaShape_Eccentricity	1.40210854454113	0.171989396560489	0.257563582868703
Mean_plasm_AreaShape_BoundingBoxMaximum_X	-1.40196875227731	0.173822363985414	0.259673653514795
StDev_plasm_AreaShape_Eccentricity	-1.39544094042556	0.173679758849922	0.259673653514795
Mean_nuclei_AreaShape_Zernike_6_6	1.39822757178747	0.174586082760163	0.260496895714007
cancer_glcm_Imc2	-1.37935582530351	0.175523398567377	0.261576840930701
Median_plasm_AreaShape_Zernike_8_0	1.38638327430008	0.176702725252687	0.263014384489115
Mean_plasm_AreaShape_Zernike_9_1	1.39160925964874	0.177082449812077	0.263259709975478
bladder_glcm_ClusterShade	-1.35279167998592	0.17908401579366	0.265912629511799
cancer_glcm_DifferenceAverage	-1.36142286829521	0.182607786761877	0.270816632909563
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_0	1.35873953063134	0.185249474217085	0.274402183695199
Mean_nuclei_AreaShape_Zernike_0_0	-1.3509999590257	0.186682818152965	0.276191367436451
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_1	-1.35612199601114	0.18712448184018	0.276510844697492
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_1_1	1.35201997881544	0.18793528142873	0.277374361144812
Mean_plasm_Intensity_IntegratedIntensity_Hematoxylin	1.3560887241672	0.188784619277844	0.278292609645438
StDev_plasm_AreaShape_Zernike_2_2	-1.34766878454908	0.189758374334536	0.279391837211305
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_1	1.33779046484537	0.190439933879693	0.280058726293666
Mean_plasm_Texture_InfoMeas1_Hematoxylin_3_03_256	1.33988875605407	0.192068427253191	0.281789515355001
StDev_plasm_Texture_Contrast_Hematoxylin_3_02_256	1.33012692274058	0.192076934956266	0.281789515355001
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_2	-1.32627974516053	0.194510886834553	0.2850189430291
bladder_glszm_LargeAreaHighGrayLevelEmphasis	1.32484628944024	0.197514629128415	0.289074576681372
bladder_shape_MeshVolume	1.31361168523437	0.19805336885798	0.289389004447895
bladder_shape_VoxelVolume	1.31316212846199	0.198201938556558	0.289389004447895
StDev_plasm_AreaShape_Zernike_7_7	-1.31965722516447	0.198861055308398	0.29000570565808
StDev_nuclei_Texture_Contrast_Hematoxylin_3_03_256	1.30762296349782	0.200982587611834	0.292751093727107
Median_plasm_AreaShape_Zernike_6_6	-1.31219829333961	0.201422240076463	0.293043045241884
Median_nuclei_AreaShape_Zernike_2_2	-1.3060274656807	0.202210329557526	0.293840633105539
Mean_plasm_Texture_InfoMeas1_Hematoxylin_3_01_256	1.30234652031139	0.20442288251058	0.29670382828846
bladder_glrlm_HighGrayLevelRunEmphasis	-1.27744324004963	0.205594915417106	0.298051800456751
Median_nuclei_AreaShape_Zernike_6_2	1.29354953137815	0.206725913597503	0.29933716803421
bladder_gldm_HighGrayLevelEmphasis	-1.26686300973577	0.209332531209681	0.302683142882716
Median_nuclei_AreaShape_Zernike_0_0	-1.28312670277242	0.209530861358811	0.302683142882716
bladder_glcm_Autocorrelation	-1.26209453386005	0.211041265300297	0.304505948165917
cancer_glcm_Id	1.27161941035287	0.213720858086215	0.307647533672872
Median_plasm_AreaShape_BoundingBoxArea	1.27961099612997	0.213565115637827	0.307647533672872
Median_plasm_AreaShape_Zernike_4_2	1.2717456812922	0.214146117996493	0.307897880922188
StDev_nuclei_Texture_InfoMeas2_Hematoxylin_3_00_256	1.27068492170791	0.215403156628149	0.309342165145936
Mean_nuclei_AreaShape_Eccentricity	1.26516204923487	0.215788148109626	0.309532179665447
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_3	1.26391654348222	0.216973203555996	0.310868040182567
Mean_plasm_AreaShape_Area	1.26893892521153	0.217685554685249	0.311328932512001
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_5	-1.25619581593943	0.217803179724722	0.311328932512001
Mean_plasm_AreaShape_Zernike_9_7	-1.26093583653359	0.218206530549585	0.311541957952496
Mean_plasm_AreaShape_Zernike_3_1	-1.257350991381	0.219233605312575	0.312643965666944
cancer_glcm_Idm	1.24910682108861	0.221498422790334	0.315506474323441
bladder_glrlm_LongRunLowGrayLevelEmphasis	1.2542821238327	0.221807940346988	0.315580402932707
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_1	-1.24760660453677	0.223692285963911	0.317892169728296
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_1_1	1.24543940877316	0.224064646251935	0.318052365768969
Mean_plasm_AreaShape_MinFeretDiameter	1.24766571733241	0.224953607502459	0.318944640266797
Median_nuclei_AreaShape_Zernike_8_6	1.23387485375543	0.226125037010273	0.320234879002988
Mean_nuclei_AreaShape_Zernike_3_1	-1.23862311664346	0.226576828804818	0.320504174695037
bladder_shape_SurfaceArea	1.22495463924042	0.228446681116582	0.322776452558031
Mean_plasm_AreaShape_Zernike_8_8	-1.22751972344672	0.23027263971357	0.32460757612097
StDev_plasm_AreaShape_Zernike_9_7	-1.22153600551035	0.230100069428884	0.32460757612097
StDev_nuclei_Intensity_MaxIntensityEdge_Hematoxylin	-1.22452093627837	0.23057016090346	0.32465338747901
StDev_plasm_AreaShape_MaximumRadius	1.23140267100373	0.23105755773048	0.324966140321283
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_4	-1.22516401739021	0.23143974090975	0.325130369970692
StDev_plasm_AreaShape_Zernike_6_2	1.22342864844036	0.231782073007476	0.325238304048292
Median_plasm_Texture_DifferenceEntropy_Hematoxylin_3_01_256	1.21585282980495	0.23274105738524	0.326210292101738
Mean_plasm_AreaShape_MinorAxisLength	1.22533214325335	0.233103919150834	0.326345486811168
Median_plasm_Texture_Entropy_Hematoxylin_3_02_256	1.21360635193316	0.235694969824834	0.329596276296144
Median_plasm_AreaShape_MajorAxisLength	1.20721694272737	0.239673168250098	0.334777230451961
Median_plasm_Texture_Entropy_Hematoxylin_3_00_256	1.20031061509369	0.240694635847246	0.335821103545417
StDev_plasm_Texture_Entropy_Hematoxylin_3_00_256	1.19736011025168	0.241206309153915	0.336152137330542
Median_plasm_AreaShape_Zernike_6_0	1.19643058450348	0.241822450997536	0.336245746279208
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_0	-1.18867558121929	0.241679372225445	0.336245746279208
StDev_plasm_Texture_Entropy_Hematoxylin_3_02_256	1.19250910420251	0.243308811877124	0.337928905384895
Mean_plasm_AreaShape_Zernike_7_1	1.18941910107179	0.245127691143265	0.340069560193092
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_7	-1.17945164656867	0.249096071118375	0.345184035203631
Mean_nuclei_Texture_InfoMeas1_Hematoxylin_3_01_256	-1.17789811079439	0.249447421515902	0.345280329216926
StDev_plasm_Intensity_MaxIntensityEdge_Hematoxylin	-1.16858076772463	0.251859756004184	0.348225960615266
Mean_nuclei_Texture_InfoMeas2_Hematoxylin_3_00_256	-1.16696214093202	0.254387130758839	0.35132382771091
StDev_nuclei_AreaShape_Orientation	-1.15895206750808	0.254711940745931	0.351376269610096
Mean_nuclei_Texture_InfoMeas1_Hematoxylin_3_03_256	-1.16031023812058	0.256359000276379	0.353250590932019
StDev_nuclei_Texture_InfoMeas2_Hematoxylin_3_02_256	1.15697860902496	0.257718993916995	0.354725581514964
Mean_nuclei_Texture_InfoMeas2_Hematoxylin_3_02_256	-1.1530516152065	0.259835679908209	0.357190020963309
Median_plasm_AreaShape_MaxFeretDiameter	1.15451738532607	0.260092651999405	0.357190020963309
bladder_firstorder_Energy	-1.13183148631236	0.262140055780541	0.359598620751582
Mean_plasm_AreaShape_EquivalentDiameter	1.13654435821912	0.267702247326409	0.365999166266575
Median_plasm_AreaShape_BoundingBoxMinimum_X	-1.13540249851045	0.267555283452546	0.365999166266575
StDev_plasm_Intensity_MinIntensityEdge_Hematoxylin	1.12819863697213	0.267475715590881	0.365999166266575
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_3	1.12901998478117	0.268250817583125	0.36634030271943
Median_plasm_Intensity_IntegratedIntensity_Hematoxylin	1.12640034336824	0.271662596371735	0.370586503959215
Median_nuclei_AreaShape_BoundingBoxMaximum_X	-1.11889503003357	0.274479939705844	0.37377804179035
Median_plasm_Texture_InfoMeas1_Hematoxylin_3_03_256	1.11760928715473	0.27461243886638	0.37377804179035
Median_nuclei_Texture_Contrast_Hematoxylin_3_00_256	1.10845881625475	0.275304324932153	0.37430388239943
StDev_nuclei_Texture_Contrast_Hematoxylin_3_01_256	1.1084850373129	0.275661179446386	0.374373553017542
Median_plasm_Texture_InfoMeas1_Hematoxylin_3_01_256	1.11099115413669	0.277431839434387	0.37636102248851
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_3	-1.10838434815621	0.278099081992599	0.376848866638201
Median_plasm_Texture_Contrast_Hematoxylin_3_00_256	1.08631238199951	0.284556398958784	0.384323692088765
StDev_plasm_AreaShape_Zernike_4_2	1.09345883270352	0.284090864806662	0.384323692088765
StDev_plasm_Texture_Contrast_Hematoxylin_3_03_256	1.09075853046424	0.284306650488848	0.384323692088765
StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4	-1.0748917398756	0.290834721954861	0.392370632593287
Median_plasm_AreaShape_Zernike_8_6	1.07091095407228	0.291650599821286	0.393038487107893
Median_plasm_AreaShape_Zernike_5_5	-1.07409489862162	0.292246965806745	0.393409377047541
StDev_plasm_AreaShape_MeanRadius	1.07053015464425	0.295843051499244	0.397813104376041
Mean_plasm_AreaShape_MedianRadius	-1.06367307331555	0.297821934423525	0.4000349448123
Median_plasm_AreaShape_Zernike_6_4	-1.05503110043179	0.299160075429351	0.401392215116051
Median_plasm_Location_CenterMassIntensity_X_Hematoxylin	-1.05995299249403	0.299899890610301	0.401944601747941
Median_plasm_AreaShape_Center_X	-1.05822666388133	0.300673857529083	0.402102047459745
Median_plasm_Location_Center_X	-1.05822666388133	0.300673857529083	0.402102047459745
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_5	1.04882699459528	0.304090042439953	0.406227155931235
bladder_glcm_InverseVariance	-1.04882280651558	0.304501525272918	0.406333734705147
Mean_nuclei_AreaShape_Zernike_8_4	1.04635946428602	0.304837122056422	0.40633892765954
StDev_nuclei_AreaShape_Eccentricity	-1.03502887337819	0.306792471738583	0.408500845521483
Median_plasm_Location_MaxIntensity_X_Hematoxylin	-1.04332163676848	0.307367025390854	0.408821504998693
cancer_shape_Sphericity	1.03011832079809	0.311819135019075	0.414293319304085
Mean_plasm_AreaShape_BoundingBoxMaximum_Y	1.03043672690131	0.312619989031156	0.414907352722823
Median_plasm_AreaShape_Zernike_5_3	-1.02730582648989	0.313643710576129	0.415815525385019
bladder_gldm_DependenceVariance	1.02404551938107	0.314846267309575	0.416856668958452
Mean_plasm_Texture_Entropy_Hematoxylin_3_03_256	1.02369763237274	0.315109612616757	0.416856668958452
Mean_plasm_AreaShape_EulerNumber	0.999999999999474	0.319654026979592	0.42195709380388
StDev_plasm_AreaShape_EulerNumber	-1	0.319654026979339	0.42195709380388
Median_nuclei_Location_MaxIntensity_X_Hematoxylin	-1.00518167759582	0.325027300595535	0.428588205844488
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_0	0.995068752157547	0.327664142364524	0.431600617630691
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0	-1	0.328183261880671	0.431820081421935
StDev_plasm_Texture_Contrast_Hematoxylin_3_01_256	0.991067289329947	0.328875440146833	0.432266538819604
StDev_plasm_AreaShape_MedianRadius	0.993489472908752	0.331088278632973	0.434708618783914
Median_plasm_AreaShape_Zernike_7_3	-0.990222566774168	0.33189519751942	0.435301517089176
Median_plasm_AreaShape_BoundingBoxMaximum_X	-0.98425900818433	0.335020541064185	0.438930655404948
Mean_nuclei_AreaShape_Zernike_8_0	0.976814519938634	0.336926101349014	0.440955634778358
Median_nuclei_Texture_InfoMeas2_Hematoxylin_3_02_256	-0.975631140654985	0.337597240091417	0.441362453694756
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_3	-0.975403560560551	0.339199593869542	0.44298454423261
Median_nuclei_Location_CenterMassIntensity_X_Hematoxylin	-0.97384638103909	0.340047323901026	0.443314696887438
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_4	0.970837262671824	0.340176175570769	0.443314696887438
Median_nuclei_AreaShape_Center_X	-0.967823039128467	0.342986743997318	0.446028409126024
Median_nuclei_Location_Center_X	-0.967823039128467	0.342986743997318	0.446028409126024
bladder_shape_SurfaceVolumeRatio	-0.95966888298091	0.345247093482268	0.448491717408037
Median_nuclei_RadialDistribution_RadialCV_Hematoxylin_1of4	0.949628627963553	0.347131902564951	0.450462479493713
Median_plasm_AreaShape_BoundingBoxMaximum_Y	0.955246448253321	0.348498780717775	0.451757678708227
cancer_firstorder_Skewness	-0.94009462177851	0.349820434448736	0.452991577378121
Mean_plasm_Texture_Contrast_Hematoxylin_3_02_256	0.945991611066265	0.350224016655294	0.453035290815983
bladder_gldm_LargeDependenceLowGrayLevelEmphasis	0.950310151732716	0.350871111583563	0.453393577731924
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_5	-0.947431306609835	0.352105386544863	0.45413534649657
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_7	-0.94718559251505	0.352186595242238	0.45413534649657
Mean_plasm_Texture_Entropy_Hematoxylin_3_01_256	0.944595553250788	0.353315330367917	0.454633697164599
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_3	0.943229306103292	0.353204058758695	0.454633697164599
Mean_plasm_AreaShape_Zernike_9_3	0.939991285605741	0.35556386250956	0.457046937643453
Texture_DifferenceEntropy_Hematoxylin_3_02_256	-0.931538538132878	0.358815425410181	0.460743077701752
Mean_nuclei_AreaShape_BoundingBoxMinimum_Y	0.928593058806337	0.361968996905822	0.464305781371343
cancer_glcm_Imc1	0.916565881018565	0.364216748250744	0.466644977302785
Mean_plasm_Location_MaxIntensity_Y_Hematoxylin	0.92270522935302	0.364935418984545	0.466644977302785
Median_plasm_AreaShape_Zernike_9_1	0.924029958742771	0.364860021654544	0.466644977302785
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_6	-0.912766486381568	0.369195601490415	0.471239538907382
Texture_DifferenceEntropy_Hematoxylin_3_00_256	-0.911210694707379	0.369297924368234	0.471239538907382
StDev_nuclei_AreaShape_Zernike_5_1	0.910427930883815	0.370673716730529	0.472502916748073
bladder_glszm_SizeZoneNonUniformity	0.902609150256492	0.372159569693307	0.473903817956653
Median_nuclei_AreaShape_Zernike_7_7	-0.898367106726812	0.377341146704991	0.480003016317356
StDev_nuclei_AreaShape_Zernike_7_7	-0.892120407573153	0.379867964400853	0.482716033600669
cancer_glcm_InverseVariance	-0.892489673317632	0.380958376163202	0.48360001119163
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_7	-0.884987559376883	0.38480883865969	0.487982222938012
Median_nuclei_Texture_InfoMeas2_Hematoxylin_3_00_256	-0.880810375949754	0.385835593208978	0.488428021451944
StDev_nuclei_AreaShape_Zernike_8_8	0.880740322376907	0.385957816135087	0.488428021451944
bladder_glcm_JointAverage	-0.874011120658254	0.386385663188062	0.488464847683566
bladder_shape_MajorAxisLength	-0.865083284127801	0.388695278185818	0.49075199713991
Mean_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_03_256	0.872697801214374	0.389396686710198	0.49075199713991
StDev_plasm_AreaShape_Orientation	-0.871890419671144	0.389105708070215	0.49075199713991
Median_nuclei_AreaShape_BoundingBoxMinimum_X	-0.875493236782098	0.390162061485852	0.491211228489382
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_1	-0.872544146113728	0.391180530603524	0.49165135935325
StDev_plasm_AreaShape_Zernike_1_1	-0.872196898804431	0.391314347240342	0.49165135935325
Texture_SumAverage_Hematoxylin_3_00_256	-0.868296796332442	0.393103736111578	0.49236422964139
Texture_SumAverage_Hematoxylin_3_01_256	-0.867580733251535	0.393489453729731	0.49236422964139
Texture_SumAverage_Hematoxylin_3_02_256	-0.869288996985687	0.392570738236462	0.49236422964139
Texture_SumAverage_Hematoxylin_3_03_256	-0.867604372587215	0.393476742520878	0.49236422964139
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_4	0.865013408798512	0.39492115956329	0.492646049353391
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_6	0.863810874283044	0.39461987011516	0.492646049353391
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_1	-0.865450145155544	0.394659193323317	0.492646049353391
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_1	-0.858568515492684	0.398856638496384	0.497049218879013
Mean_plasm_AreaShape_Center_Y	0.852675402451343	0.401914806417349	0.499336346715267
Mean_plasm_Location_CenterMassIntensity_Y_Hematoxylin	0.853796628053234	0.401305670441992	0.499336346715267
Mean_plasm_Location_Center_Y	0.852675402451343	0.401914806417349	0.499336346715267
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_3	0.848440417863977	0.403186128174659	0.500408315110393
Mean_nuclei_Texture_InfoMeas2_Hematoxylin_3_03_256	-0.849101423898894	0.40389855250387	0.500785148600446
StDev_plasm_Texture_Correlation_Hematoxylin_3_03_256	-0.843432815879953	0.406481491856614	0.503478086475584
Mean_nuclei_Texture_InfoMeas2_Hematoxylin_3_01_256	-0.83806463093974	0.40998578574089	0.507305643972314
Median_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_03_256	0.833109498911862	0.410877705996928	0.507896256151601
Mean_nuclei_Location_MaxIntensity_Y_Hematoxylin	0.833878647541072	0.412248436352229	0.508216428794606
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_6	-0.829508691319366	0.412381330793338	0.508216428794606
Median_plasm_Location_MaxIntensity_Y_Hematoxylin	0.834330559121506	0.411890804316168	0.508216428794606
Mean_nuclei_Location_CenterMassIntensity_Y_Hematoxylin	0.82631427741116	0.416442411837758	0.512705481910808
Mean_nuclei_AreaShape_Center_Y	0.824567045654241	0.417415070864488	0.512872078043128
Mean_nuclei_Location_Center_Y	0.824567045654241	0.417415070864488	0.512872078043128
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_0	0.820398521176694	0.419156014987434	0.51449510857676
StDev_nuclei_AreaShape_Zernike_6_0	-0.819561030600503	0.420108174010666	0.51514766082389
Mean_plasm_AreaShape_Zernike_4_2	0.815256229550441	0.422164883649026	0.517151982470057
Median_nuclei_Intensity_IntegratedIntensityEdge_Hematoxylin	0.806748725094546	0.426233440601723	0.521614350386724
bladder_shape_LeastAxisLength	0.805076931897452	0.427092283599264	0.521623177875471
cancer_gldm_DependenceNonUniformityNormalized	0.80338965346827	0.426725360758004	0.521623177875471
Median_nuclei_AreaShape_BoundingBoxMinimum_Y	0.793404263453195	0.435040935544926	0.530520122669207
Median_plasm_Texture_Entropy_Hematoxylin_3_03_256	0.792520884634189	0.435243039414329	0.530520122669207
Mean_nuclei_Texture_Contrast_Hematoxylin_3_02_256	0.780269615231479	0.440313070213295	0.536166511939649
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_9	0.780934798798795	0.441775013086735	0.537144825994058
Texture_AngularSecondMoment_Hematoxylin_3_02_256	-0.77139196257112	0.441993456817968	0.537144825994058
Texture_Correlation_Hematoxylin_3_00_256	-0.777258307161045	0.443221442537722	0.538103337075034
Mean_nuclei_Intensity_IntegratedIntensityEdge_Hematoxylin	0.775728140830734	0.444262401627864	0.538833110885281
Texture_InverseDifferenceMoment_Hematoxylin_3_02_256	-0.769325013339712	0.446211286395348	0.540661548797529
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_4	-0.772065692952037	0.447269157563807	0.54140782412615
Median_plasm_Location_CenterMassIntensity_Y_Hematoxylin	0.769050731506872	0.449052503625831	0.543029927879213
Median_plasm_AreaShape_Center_Y	0.766786695376553	0.450372061872396	0.543552488466685
Median_plasm_Location_Center_Y	0.766786695376553	0.450372061872396	0.543552488466685
Mean_plasm_AreaShape_Zernike_4_0	0.751582072622621	0.459122290039185	0.552480162375248
Median_nuclei_Location_CenterMassIntensity_Y_Hematoxylin	0.75200864197371	0.459082453279247	0.552480162375248
StDev_nuclei_Texture_InfoMeas2_Hematoxylin_3_03_256	0.752299422210712	0.458570230293546	0.552480162375248
